conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,token,sentiment
1.88e+18,Sat Jan 25 09:49:38 +0000 2025,0,Rasanya sulit dan pesimis. Negara kita terlalu banyak dikendalikan oleh swasta yang membuat pergerakan pemerintah demi keberlangsungan rakyat semakin susah. Kondisi ekonomi negara ini yang terus menurun pun tertutup dengan kenaikan ekonomi negara setiap tahunnya.,1.88e+18,,dialogidn,in,,0,1,0,https://x.com/dialogidn/status/1883089839064789500,1.81e+18,dialogidn,"['rasanya', 'sulit', 'dan', 'pesimis', '.', 'negara', 'kita', 'terlalu', 'banyak', 'dikendalikan', 'oleh', 'swasta', 'yang', 'membuat', 'pergerakan', 'pemerintah', 'demi', 'keberlangsungan', 'rakyat', 'semakin', 'susah', '.', 'kondisi', 'ekonomi', 'negara', 'ini', 'yang', 'terus', 'menurun', 'pun', 'tertutup', 'dengan', 'kenaikan', 'ekonomi', 'negara', 'setiap', 'tahunnya', '.']",netral
1.88e+18,Sat Jan 25 09:46:09 +0000 2025,1,@ozgerdemw bos ver ppn cok guzel,1.88e+18,,ozgerdemw,tr,"Ankara, Türkiye",0,1,0,https://x.com/kramelmakiyato/status/1883088964158132544,1.29e+18,kramelmakiyato,"['@', 'ozgerdemw', 'bos', 'ver', 'ppn', 'cok', 'guzel']",netral
1.88e+18,Sat Jan 25 09:45:33 +0000 2025,1,@Ulumumbo @PNS_Ababil Anu om... Pembayaran PPN seret gara2 coretax gak bisa bikin faktur pajak,1.88e+18,,Ulumumbo,in,,0,0,0,https://x.com/aibikh/status/1883088809946198471,1.14e+18,aibikh,"['@', 'ulumumbo', '@', 'pns_ababil', 'anu', 'om', '...', 'pembayaran', 'ppn', 'seret', 'gara2', 'coretax', 'gak', 'bisa', 'bikin', 'faktur', 'pajak']",netral
1.88e+18,Sat Jan 25 09:43:39 +0000 2025,0,WTS WTB READY NETFLIX VIDIO DISNEY CANVA VIU WETV IQIYI APPLEMUSIC YOUTUBE PRIME BSTATION LOKLOK YOUKU HBO GO GET CONTACT SCRIBD CHATGPT SEWA ZOOM PRO MAU BELI? GAS KE LiNK https://t.co/BSu4GVBkIJ t. lady koas Gus Miftah PPN 12% Gaza seungkwan #zonauang #zonajajan 138 https://t.co/69Di3tUjBB,1.88e+18,https://pbs.twimg.com/media/GiIS2tCawAA2_gZ.jpg,,in,,0,0,0,https://x.com/pektals/status/1883088333297070305,3472116086.0,pektals,"['wts', 'wtb', 'ready', 'netflix', 'vidio', 'disney', 'canva', 'viu', 'wetv', 'iqiyi', 'applemusic', 'youtube', 'prime', 'bstation', 'loklok', 'youku', 'hbo', 'go', 'get', 'contact', 'scribd', 'chatgpt', 'sewa', 'zoom', 'pro', 'mau', 'beli', '?', 'gas', 'ke', 'link', 'https', ':', '//t.co/bsu4gvbkij', 't.', 'lady', 'koas', 'gus', 'miftah', 'ppn', '12', '%', 'gaza', 'seungkwan', '#', 'zonauang', '#', 'zonajajan', '138', 'https', ':', '//t.co/69di3tujbb']",netral
1.88e+18,Sat Jan 25 09:43:38 +0000 2025,1,Harga emas Antam mencetak rekor tertinggi sepanjang sejarah mencapai Rp1.611.000 pada Sabtu (25/1) naik hampir Rp100 ribu per gram dibandingkan akhir tahun lalu. Mengutip data https://t.co/w9m0AN9LEO harga emas Antam naik Rp24 ribu per gram dalam sepekan ini saja. Kenaikan https://t.co/3WMgP7omh0,1.88e+18,https://pbs.twimg.com/media/GiIS1ISa0AAht1g.jpg,,in,Jakarta,0,0,1,https://x.com/KATADATAcoid/status/1883088331216728472,552523769.0,KATADATAcoid,"['harga', 'emas', 'antam', 'mencetak', 'rekor', 'tertinggi', 'sepanjang', 'sejarah', 'mencapai', 'rp1.611.000', 'pada', 'sabtu', '(', '25/1', ')', 'naik', 'hampir', 'rp100', 'ribu', 'per', 'gram', 'dibandingkan', 'akhir', 'tahun', 'lalu', '.', 'mengutip', 'data', 'https', ':', '//t.co/w9m0an9leo', 'harga', 'emas', 'antam', 'naik', 'rp24', 'ribu', 'per', 'gram', 'dalam', 'sepekan', 'ini', 'saja', '.', 'kenaikan', 'https', ':', '//t.co/3wmgp7omh0']",netral
1.88e+18,Sat Jan 25 09:43:18 +0000 2025,0,WTS WTB READY NETFLIX VIDIO DISNEY CANVA VIU WETV IQIYI APPLEMUSIC YOUTUBE PRIME BSTATION LOKLOK YOUKU HBO GO GET CONTACT SCRIBD CHATGPT SEWA ZOOM PRO MAU BELI? GAS KE LiNK https://t.co/lYWl3wOeOw t. lady koas Gus Miftah PPN 12% Gaza seungkwan #zonauang #zonajajan 151 https://t.co/kEaIq5TvAn,1.88e+18,https://pbs.twimg.com/media/GiISxmAbkAAQwVx.jpg,,in,,0,0,0,https://x.com/zzuneyy/status/1883088244482728008,1.87e+18,zzuneyy,"['wts', 'wtb', 'ready', 'netflix', 'vidio', 'disney', 'canva', 'viu', 'wetv', 'iqiyi', 'applemusic', 'youtube', 'prime', 'bstation', 'loklok', 'youku', 'hbo', 'go', 'get', 'contact', 'scribd', 'chatgpt', 'sewa', 'zoom', 'pro', 'mau', 'beli', '?', 'gas', 'ke', 'link', 'https', ':', '//t.co/lywl3woeow', 't.', 'lady', 'koas', 'gus', 'miftah', 'ppn', '12', '%', 'gaza', 'seungkwan', '#', 'zonauang', '#', 'zonajajan', '151', 'https', ':', '//t.co/keaiq5tvan']",netral
1.88e+18,Sat Jan 25 09:43:12 +0000 2025,0,@pn_pn_ppn ,1.88e+18,,pn_pn_ppn,qme,,0,0,0,https://x.com/Not_toko_sub/status/1883088219795017849,1.87e+18,Not_toko_sub,"['@', 'pn_pn_ppn']",netral
1.88e+18,Sat Jan 25 09:42:21 +0000 2025,0,Mimin dan keluarga besar BKPSDM Kabupaten Gresik mengucapkan selamat untuk 112 PNS yang menerima SK Kenaikan Pangkat. Semoga semakin memotivasi untuk berkarya.,1.88e+18,,bkpsdmgresikkab,in,Kantor Bupati Gresik Lt. 3,0,0,0,https://x.com/bkpsdmgresikkab/status/1883088005768045020,1.16e+18,bkpsdmgresikkab,"['mimin', 'dan', 'keluarga', 'besar', 'bkpsdm', 'kabupaten', 'gresik', 'mengucapkan', 'selamat', 'untuk', '112', 'pns', 'yang', 'menerima', 'sk', 'kenaikan', 'pangkat', '.', 'semoga', 'semakin', 'memotivasi', 'untuk', 'berkarya', '.']",netral
1.88e+18,Sat Jan 25 09:42:20 +0000 2025,1,DOKUMENTASI PENYERAHAN SK KENAIKAN PANGKAT Halo Sobat ASN Siapa nih yang nungguin foto-foto dokumentasi penyerahan SK Kenaikan pangkat hari Jumat 24/01/2025 kemarin ? Ada foto kamu nggak ya ? https://t.co/AWRXnHIBwp,1.88e+18,https://pbs.twimg.com/media/GiISjy5bUAAxwV7.jpg,,in,Kantor Bupati Gresik Lt. 3,0,1,0,https://x.com/bkpsdmgresikkab/status/1883088002936938771,1.16e+18,bkpsdmgresikkab,"['dokumentasi', 'penyerahan', 'sk', 'kenaikan', 'pangkat', 'halo', 'sobat', 'asn', 'siapa', 'nih', 'yang', 'nungguin', 'foto-foto', 'dokumentasi', 'penyerahan', 'sk', 'kenaikan', 'pangkat', 'hari', 'jumat', '24/01/2025', 'kemarin', '?', 'ada', 'foto', 'kamu', 'nggak', 'ya', '?', 'https', ':', '//t.co/awrxnhibwp']",netral
1.88e+18,Sat Jan 25 09:42:08 +0000 2025,0,Anjing lah ppn nih yah,1.88e+18,,,in,"Baltimore, OH",0,0,0,https://x.com/notf0rtoday/status/1883087953909703021,1.2e+18,notf0rtoday,"['anjing', 'lah', 'ppn', 'nih', 'yah']",netral
1.88e+18,Sat Jan 25 09:41:33 +0000 2025,0,Momen pertama kenaikan tentara tahanan wanita berseragam militer ke platform yang didirikan oleh Brigade Al-Qassam sebagai bagian dari upacara pengabdian mereka kepada Palang Merah di Lapangan Palestina di Kota Gaza. https://t.co/TeCWM1ZwUD,1.88e+18,https://pbs.twimg.com/ext_tw_video_thumb/1883087756630585346/pu/img/RamxGySgtQyQZr7I.jpg,,in,Payon Village  ,0,0,0,https://x.com/91ldy/status/1883087803430695110,1.83e+18,91ldy,"['momen', 'pertama', 'kenaikan', 'tentara', 'tahanan', 'wanita', 'berseragam', 'militer', 'ke', 'platform', 'yang', 'didirikan', 'oleh', 'brigade', 'al-qassam', 'sebagai', 'bagian', 'dari', 'upacara', 'pengabdian', 'mereka', 'kepada', 'palang', 'merah', 'di', 'lapangan', 'palestina', 'di', 'kota', 'gaza', '.', 'https', ':', '//t.co/tecwm1zwud']",netral
1.88e+18,Sat Jan 25 09:41:01 +0000 2025,0,노래방특) 뽕짝이 맛있음 https://t.co/QM20QLp6AO,1.88e+18,https://pbs.twimg.com/media/GiISQUGbEAAif21.jpg,,ko,,0,0,0,https://x.com/ayabe_ppn/status/1883087671406604300,1.8e+18,ayabe_ppn,"['노래방특', ')', '뽕짝이', '맛있음', 'https', ':', '//t.co/qm20qlp6ao']",netral
1.88e+18,Sat Jan 25 09:40:55 +0000 2025,2,海外ならただの看取り案件なのに、日本では現役世代の社会保険料を使い全力の医療を行う 自分で食事が食べられなくなった時点で寿命です。それ以上にPPN等で水分や栄養を突っ込むと体に溜まり苦しいだけ。 看取り基準を決めてそれ以上の医療は自費でいい。,1.88e+18,,,ja,,0,0,0,https://x.com/hironutrition/status/1883087645930377561,1.43e+18,hironutrition,"['海外ならただの看取り案件なのに、日本では現役世代の社会保険料を使い全力の医療を行う', '自分で食事が食べられなくなった時点で寿命です。それ以上にppn等で水分や栄養を突っ込むと体に溜まり苦しいだけ。', '看取り基準を決めてそれ以上の医療は自費でいい。']",netral
1.88e+18,Sat Jan 25 09:38:47 +0000 2025,4,@randujatisoga @tanyakanrl Serius itu anti klimaks banget endingnya malah kek gitu wkwk,1.88e+18,,randujatisoga,in,,0,0,0,https://x.com/HimmelTolakPPN/status/1883087108258377781,1.67e+18,HimmelTolakPPN,"['@', 'randujatisoga', '@', 'tanyakanrl', 'serius', 'itu', 'anti', 'klimaks', 'banget', 'endingnya', 'malah', 'kek', 'gitu', 'wkwk']",netral
1.88e+18,Sat Jan 25 09:37:24 +0000 2025,0,@PPN_potato 家電量販店にもあるしイオンにもある おもちゃコーナー行けばだいたいあるよ,1.88e+18,,PPN_potato,ja,,0,0,0,https://x.com/Aloe_Aloetty/status/1883086761762721800,7.37e+17,Aloe_Aloetty,"['@', 'ppn_potato', '家電量販店にもあるしイオンにもある', 'おもちゃコーナー行けばだいたいあるよ']",netral
1.88e+18,Sat Jan 25 09:36:17 +0000 2025,1,@kiyomidies @yunsyuan333 Cry about it,1.88e+18,,won7_1_14_7,en,,0,0,0,https://x.com/won7_1_14_7/status/1883086481725796718,9.02e+17,won7_1_14_7,"['@', 'kiyomidies', '@', 'yunsyuan333', 'cry', 'about', 'it']",netral
1.88e+18,Sat Jan 25 09:35:54 +0000 2025,1,@kiyomidies @yunsyuan333 Ermahgerd nouuu they draw my favorite pixels str8,1.88e+18,,kiyomidies,en,,0,1,0,https://x.com/won7_1_14_7/status/1883086382379515922,9.02e+17,won7_1_14_7,"['@', 'kiyomidies', '@', 'yunsyuan333', 'ermahgerd', 'nouuu', 'they', 'draw', 'my', 'favorite', 'pixels', 'str8']",netral
1.88e+18,Sat Jan 25 09:34:12 +0000 2025,0,PPN 12% diatur khusus untuk barang mewah menjaga daya beli masyarakat umum https://t.co/7uSe8J339X,1.88e+18,https://pbs.twimg.com/media/GiIQg-wbQAAWmwS.jpg,DiboWil30915477,in,,0,0,0,https://x.com/DiboWil30915477/status/1883085953843208553,1.55e+18,DiboWil30915477,"['ppn', '12', '%', 'diatur', 'khusus', 'untuk', 'barang', 'mewah', 'menjaga', 'daya', 'beli', 'masyarakat', 'umum', 'https', ':', '//t.co/7use8j339x']",netral
1.88e+18,Sat Jan 25 09:34:11 +0000 2025,0,Pajak mewah bukan rakyat PPN 12% hanya untuk barang non-esensial https://t.co/uZ8Fw3wrda,1.88e+18,https://pbs.twimg.com/media/GiIQgNkasAASlbZ.jpg,DiboWil30915477,in,,0,1,0,https://x.com/DiboWil30915477/status/1883085950693281840,1.55e+18,DiboWil30915477,"['pajak', 'mewah', 'bukan', 'rakyat', 'ppn', '12', '%', 'hanya', 'untuk', 'barang', 'non-esensial', 'https', ':', '//t.co/uz8fw3wrda']",netral
1.88e+18,Sat Jan 25 09:34:10 +0000 2025,0,PPN 12% tidak menyentuh kebutuhan pokok hanya barang mewah terpilih https://t.co/A5eicDrowg,1.88e+18,https://pbs.twimg.com/media/GiIQfdLa4AAjDaJ.jpg,DiboWil30915477,in,,0,1,0,https://x.com/DiboWil30915477/status/1883085947350429705,1.55e+18,DiboWil30915477,"['ppn', '12', '%', 'tidak', 'menyentuh', 'kebutuhan', 'pokok', 'hanya', 'barang', 'mewah', 'terpilih', 'https', ':', '//t.co/a5eicdrowg']",netral
1.88e+18,Sat Jan 25 09:34:09 +0000 2025,0,Kemewahan berkontribusi PPN 12% hanya untuk barang di luar kebutuhan pokok https://t.co/ljZr4AydSN,1.88e+18,https://pbs.twimg.com/media/GiIQerhaEAAtEJl.jpg,DiboWil30915477,in,,0,1,0,https://x.com/DiboWil30915477/status/1883085944007569857,1.55e+18,DiboWil30915477,"['kemewahan', 'berkontribusi', 'ppn', '12', '%', 'hanya', 'untuk', 'barang', 'di', 'luar', 'kebutuhan', 'pokok', 'https', ':', '//t.co/ljzr4aydsn']",netral
1.88e+18,Sat Jan 25 09:34:08 +0000 2025,0,PPN 12% memastikan barang mewah berkontribusi lebih untuk negara https://t.co/WOzGlc3Akx,1.88e+18,https://pbs.twimg.com/media/GiIQdKIbwAAcpdr.jpg,DiboWil30915477,in,,0,1,0,https://x.com/DiboWil30915477/status/1883085940505403628,1.55e+18,DiboWil30915477,"['ppn', '12', '%', 'memastikan', 'barang', 'mewah', 'berkontribusi', 'lebih', 'untuk', 'negara', 'https', ':', '//t.co/wozglc3akx']",netral
1.88e+18,Sat Jan 25 09:34:08 +0000 2025,0,Kebutuhan pokok bebas PPN 12% Fokus pajak hanya untuk barang premium https://t.co/D9YzkxVDzR,1.88e+18,https://pbs.twimg.com/media/GiIQcNNbwAAw5aY.jpg,DiboWil30915477,in,,0,1,0,https://x.com/DiboWil30915477/status/1883085937355456942,1.55e+18,DiboWil30915477,"['kebutuhan', 'pokok', 'bebas', 'ppn', '12', '%', 'fokus', 'pajak', 'hanya', 'untuk', 'barang', 'premium', 'https', ':', '//t.co/d9yzkxvdzr']",netral
1.88e+18,Sat Jan 25 09:34:07 +0000 2025,0,PPN 12% untuk barang mewah demi pemerataan ekonomi dan keadilan sosial https://t.co/Lr0NSnY2mB,1.88e+18,https://pbs.twimg.com/media/GiIQa_Xb0AAw1Nu.jpg,DiboWil30915477,in,,0,1,0,https://x.com/DiboWil30915477/status/1883085934062895331,1.55e+18,DiboWil30915477,"['ppn', '12', '%', 'untuk', 'barang', 'mewah', 'demi', 'pemerataan', 'ekonomi', 'dan', 'keadilan', 'sosial', 'https', ':', '//t.co/lr0nsny2mb']",netral
1.88e+18,Sat Jan 25 09:34:06 +0000 2025,0,Hidup lebih adil PPN 12% diterapkan hanya pada barang mewah https://t.co/KMPcvtWa1F,1.88e+18,https://pbs.twimg.com/media/GiIQaQ2bsAA2K0C.jpg,DiboWil30915477,in,,0,1,0,https://x.com/DiboWil30915477/status/1883085930975940625,1.55e+18,DiboWil30915477,"['hidup', 'lebih', 'adil', 'ppn', '12', '%', 'diterapkan', 'hanya', 'pada', 'barang', 'mewah', 'https', ':', '//t.co/kmpcvtwa1f']",netral
1.88e+18,Sat Jan 25 09:34:05 +0000 2025,0,Kebijakan PPN 12% fokus pada barang-barang mewah bukan beban rakyat kecil https://t.co/lnn8X5UUcb,1.88e+18,https://pbs.twimg.com/media/GiIQZHfbMAAamS7.jpg,DiboWil30915477,in,,0,1,0,https://x.com/DiboWil30915477/status/1883085927918264824,1.55e+18,DiboWil30915477,"['kebijakan', 'ppn', '12', '%', 'fokus', 'pada', 'barang-barang', 'mewah', 'bukan', 'beban', 'rakyat', 'kecil', 'https', ':', '//t.co/lnn8x5uucb']",netral
1.88e+18,Sat Jan 25 09:34:05 +0000 2025,1,PPN 12% hanya berlaku untuk barang mewah bukan kebutuhan pokok rakyat https://t.co/VDWPkWr44f,1.88e+18,https://pbs.twimg.com/media/GiIQWbZa8AAYmE3.jpg,,in,,0,1,0,https://x.com/DiboWil30915477/status/1883085924319523017,1.55e+18,DiboWil30915477,"['ppn', '12', '%', 'hanya', 'berlaku', 'untuk', 'barang', 'mewah', 'bukan', 'kebutuhan', 'pokok', 'rakyat', 'https', ':', '//t.co/vdwpkwr44f']",netral
1.88e+18,Sat Jan 25 09:32:59 +0000 2025,1,ขอเบเนชุดนี้ทีจ้า https://t.co/tLV9tQuhPV,1.88e+18,https://pbs.twimg.com/amplify_video_thumb/1883052523487158272/img/6o_C47MlXhPjLKdH.jpg,,th,คุบุคะ,0,0,0,https://x.com/ppnlzgwyy/status/1883085647977824435,1.58e+18,ppnlzgwyy,"['ขอเบเนชุดนี้ทีจ้า', 'https', ':', '//t.co/tlv9tquhpv']",netral
1.88e+18,Sat Jan 25 09:30:13 +0000 2025,2,스디좀 잘 그리고싶다 하지만 노력은 안하고싶음 네 전 양심이 없어요 왜요,1.88e+18,,,ko,I. 긍긍님 H.cm / 블블악의X,0,0,0,https://x.com/PPN3983/status/1883084952897745194,1.73e+18,PPN3983,"['스디좀', '잘', '그리고싶다', '하지만', '노력은', '안하고싶음', '네', '전', '양심이', '없어요', '왜요']",netral
1.88e+18,Sat Jan 25 09:28:40 +0000 2025,0,I hoe fo u fo pants again https://t.co/BpBU3mtxVj,1.88e+18,https://pbs.twimg.com/media/GiIPX_rbUAAiJHt.jpg,won7_1_14_7,en,,0,0,0,https://x.com/won7_1_14_7/status/1883084562596868103,9.02e+17,won7_1_14_7,"['i', 'hoe', 'fo', 'u', 'fo', 'pants', 'again', 'https', ':', '//t.co/bpbu3mtxvj']",netral
1.88e+18,Sat Jan 25 09:28:08 +0000 2025,0,@kring_pajak halo min Saya mau tanya ketika buat pajak keluaran 080 itu kan ada cap fasilitas. Nah kita pilih yang nomor 10 yaitu PPN Dibebaskan berdasarkan PP Nomor 49 Tahun 2022. Tapi kenapa setelah upload itu tidak muncul ya cap fasilitas atau stempel nya ? Itu kenapa min ?,1.88e+18,,kring_pajak,in,"Pematang Siantar, Indonesia",0,0,0,https://x.com/yurinst_/status/1883084429159223641,1.25e+18,yurinst_,"['@', 'kring_pajak', 'halo', 'min', 'saya', 'mau', 'tanya', 'ketika', 'buat', 'pajak', 'keluaran', '080', 'itu', 'kan', 'ada', 'cap', 'fasilitas', '.', 'nah', 'kita', 'pilih', 'yang', 'nomor', '10', 'yaitu', 'ppn', 'dibebaskan', 'berdasarkan', 'pp', 'nomor', '49', 'tahun', '2022.', 'tapi', 'kenapa', 'setelah', 'upload', 'itu', 'tidak', 'muncul', 'ya', 'cap', 'fasilitas', 'atau', 'stempel', 'nya', '?', 'itu', 'kenapa', 'min', '?']",netral
1.88e+18,Sat Jan 25 09:26:01 +0000 2025,1,@shina_ppn この曲のつまみ結構苦手ですがそれを何とかできれば行けそうなので時々狙ってみます！,1.88e+18,,shina_ppn,ja,,0,0,0,https://x.com/drink_3314106/status/1883083896293851369,2413592545.0,drink_3314106,"['@', 'shina_ppn', 'この曲のつまみ結構苦手ですがそれを何とかできれば行けそうなので時々狙ってみます！']",netral
1.88e+18,Sat Jan 25 09:24:12 +0000 2025,0,@pkpn_ppn アプリダウンロード画面に繋がるようになってるからできない,1.88e+18,,pkpn_ppn,ja,Durandal→Zeromus　2023.3.25開始,0,1,0,https://x.com/SoulaGarcia/status/1883083437835428260,1.65e+18,SoulaGarcia,"['@', 'pkpn_ppn', 'アプリダウンロード画面に繋がるようになってるからできない']",netral
1.88e+18,Sat Jan 25 09:21:40 +0000 2025,2,https://t.co/PRdA6gJwII,1.88e+18,https://pbs.twimg.com/media/GiIN0uuaYAAJ-8I.jpg,,zxx,,0,0,1,https://x.com/ppn0922/status/1883082801643397199,9.37e+17,ppn0922,"['https', ':', '//t.co/prda6gjwii']",netral
1.88e+18,Sat Jan 25 09:18:42 +0000 2025,0,*belom sempet,1.88e+18,,won7_1_14_7,in,,0,0,0,https://x.com/won7_1_14_7/status/1883082055728410850,9.02e+17,won7_1_14_7,"['*', 'belom', 'sempet']",netral
1.88e+18,Sat Jan 25 09:18:05 +0000 2025,0,Males main kebanyakan game woi gw pengen nyobain arknights aja ga sempet,1.88e+18,,won7_1_14_7,in,,0,1,0,https://x.com/won7_1_14_7/status/1883081900627276106,9.02e+17,won7_1_14_7,"['males', 'main', 'kebanyakan', 'game', 'woi', 'gw', 'pengen', 'nyobain', 'arknights', 'aja', 'ga', 'sempet']",netral
1.88e+18,Sat Jan 25 09:17:19 +0000 2025,0,hai muts apa kalian ada saran gimana cara parafrase penelitian yang cepat dan tepat? aku uda kerjain berjam-jam dari 36% cuma turun ke 31% .,1.88e+18,,,in,,0,3,0,https://x.com/xitssmarcooo/status/1883081705977966639,1.1e+18,xitssmarcooo,"['hai', 'muts', 'apa', 'kalian', 'ada', 'saran', 'gimana', 'cara', 'parafrase', 'penelitian', 'yang', 'cepat', 'dan', 'tepat', '?', 'aku', 'uda', 'kerjain', 'berjam-jam', 'dari', '36', '%', 'cuma', 'turun', 'ke', '31', '%', '.']",netral
1.88e+18,Sat Jan 25 09:17:11 +0000 2025,0,Cyrene phainon ril or fek bg klo ril gw maen hsr lagi ni,1.88e+18,,,in,,0,1,0,https://x.com/won7_1_14_7/status/1883081672666812506,9.02e+17,won7_1_14_7,"['cyrene', 'phainon', 'ril', 'or', 'fek', 'bg', 'klo', 'ril', 'gw', 'maen', 'hsr', 'lagi', 'ni']",netral
1.88e+18,Sat Jan 25 09:15:47 +0000 2025,0,@jjhwonu @shelovesjww_ Tolong bantu hina dan gulingkan pemerintahan kita Kak ,1.88e+18,,jjhwonu,in,Westeros,0,0,0,https://x.com/halorsj/status/1883081319854604349,1.14e+18,halorsj,"['@', 'jjhwonu', '@', 'shelovesjww_', 'tolong', 'bantu', 'hina', 'dan', 'gulingkan', 'pemerintahan', 'kita', 'kak']",netral
1.88e+18,Sat Jan 25 09:14:04 +0000 2025,0,흐악 집이다 너무추워서 빠르게 헤어짐,1.88e+18,,,ko,,0,0,0,https://x.com/ha_ppn_/status/1883080889393140083,1.87e+18,ha_ppn_,"['흐악', '집이다', '너무추워서', '빠르게', '헤어짐']",netral
1.88e+18,Sat Jan 25 09:13:39 +0000 2025,0,@Aloe_Aloetty はいナイス 買うとこからやけどどこに売ってるんやろか,1.88e+18,,Aloe_Aloetty,ja,🥨🍚,0,1,0,https://x.com/PPN_potato/status/1883080784082571640,9.17e+17,PPN_potato,"['@', 'aloe_aloetty', 'はいナイス', '買うとこからやけどどこに売ってるんやろか']",netral
1.88e+18,Sat Jan 25 09:12:09 +0000 2025,0,อันดับ 1 แล้ว ไปค่าบ ไปสนุกกัน ZEE PRUK 1ST FAN MEET #ZEEYOUINTHEPARTY @zee_pruk #ZeePruk https://t.co/AIF79dnWE8,1.88e+18,https://pbs.twimg.com/media/GiILpdTbAAEHA6D.jpg,,th,,0,0,0,https://x.com/trend4ppn/status/1883080408436482452,1.35e+18,trend4ppn,"['อันดับ', '1', 'แล้ว', 'ไปค่าบ', 'ไปสนุกกัน', 'zee', 'pruk', '1st', 'fan', 'meet', '#', 'zeeyouintheparty', '@', 'zee_pruk', '#', 'zeepruk', 'https', ':', '//t.co/aif79dnwe8']",netral
1.88e+18,Sat Jan 25 09:10:36 +0000 2025,43,รับงานทุกวันเกิดจริงๆเลยลูกจั๊น https://t.co/o8xneJcQHh,1.88e+18,https://pbs.twimg.com/media/GiILSnbaAAEl4Li.jpg,,th,gboyck ´ ꒳ `,2,0,152,https://x.com/Chaya_ppn/status/1883080015547650186,4821079057.0,Chaya_ppn,"['รับงานทุกวันเกิดจริงๆเลยลูกจั๊น', 'https', ':', '//t.co/o8xnejcqhh']",netral
1.88e+18,Sat Jan 25 09:09:19 +0000 2025,0,I'm here for you #ZEEYOUINTHEPARTY #ZEEPRUK #zunshine https://t.co/Ocv9GvSwA2,1.88e+18,https://pbs.twimg.com/media/GiIK_1YacAAfBQN.jpg,,en,,0,0,0,https://x.com/PPN920910/status/1883079694553346232,1.57e+18,PPN920910,"['i', ""'m"", 'here', 'for', 'you', '#', 'zeeyouintheparty', '#', 'zeepruk', '#', 'zunshine', 'https', ':', '//t.co/ocv9gvswa2']",netral
